data_year,offender_id,incident_id,offender_seq_num,age_id,age_num,sex_code,race_id,ethnicity_id,age_range_low_num,age_range_high_num
2024,230680390,202645427,1,34,31,M,10,50,31,
2024,215883918,189719191,0,104,NS,X,99,50,,
2024,228797244,201005549,1,71,68,M,10,50,68,
2024,228797254,201005559,0,104,NS,X,99,50,,
2024,228797264,201005569,1,36,33,M,10,50,33,
2024,228797222,201005528,0,104,NS,X,99,50,,
2024,215883922,189719196,0,104,NS,X,99,50,,
2024,228797233,201005538,0,104,NS,X,99,50,,
2024,228797247,201005552,0,104,NS,X,99,50,,
2024,228797246,201005551,1,40,37,F,10,50,37,
2024,215883928,189719201,1,59,56,M,10,50,56,
2024,228797263,201005568,1,46,43,M,10,50,43,
2024,228797275,201005578,0,104,NS,X,99,50,,
2024,228797286,201005589,0,104,NS,X,99,50,,
2024,228797300,201005603,1,46,43,M,10,50,43,
2024,215883936,189719208,0,104,NS,X,99,50,,
2024,228797322,201005625,1,16,13,M,10,50,13,
2024,228797335,201005637,0,104,NS,X,99,50,,
2024,228797348,201005649,1,50,47,M,10,50,47,
2024,228797366,201005665,1,45,42,M,10,50,42,
2024,228797378,201005676,0,104,NS,X,99,50,,
2024,228797395,201005691,0,104,NS,X,99,50,,
2024,228797267,201005571,1,40,37,M,10,50,37,
2024,228797268,201005571,2,44,41,M,20,50,41,
2024,228797278,201005581,1,39,36,M,10,50,36,
2024,228797293,201005596,0,104,NS,X,99,50,,
2024,228797310,201005614,0,104,NS,X,99,50,,
2024,228797327,201005630,0,104,NS,X,99,50,,
2024,218055172,191623407,1,20,17,M,10,50,17,
2024,215883929,189719203,1,32,29,M,10,50,29,
2024,214142161,188189815,1,35,32,M,10,50,32,
2024,218055121,191623361,1,69,66,M,10,50,66,
2024,228797344,201005644,1,43,40,M,10,50,40,
2024,228797356,201005656,1,62,59,M,20,50,59,
2024,218055130,191623368,1,18,15,M,10,50,15,
2024,230680334,202645373,0,104,NS,X,99,50,,
2024,228797350,201005650,0,104,NS,X,99,50,,
2024,230680358,202645395,1,47,44,M,10,50,44,
2024,228797379,201005677,1,20,17,M,10,50,17,
2024,228797380,201005677,2,20,17,M,10,50,17,
2024,228797381,201005677,3,18,15,M,10,50,15,
2024,228797397,201005693,1,46,43,F,10,50,43,
2024,228797410,201005706,0,104,NS,X,99,50,,
2024,228797426,201005717,0,104,NS,X,99,50,,
2024,228797290,201005593,1,50,47,M,10,50,47,
2024,237043597,208203538,1,47,44,M,10,50,44,
2024,215883937,189719209,0,104,NS,X,99,50,,
2024,228797450,201005736,0,104,NS,X,99,50,,
2024,237043636,208203574,1,35,32,M,10,50,32,
2024,215883946,189719218,1,65,62,M,10,50,62,
2024,215883950,189719222,1,30,27,M,10,50,27,
2024,237043657,208203592,1,34,31,F,10,50,31,
2024,237043681,208203619,1,13,10,M,10,50,10,
2024,215883956,189719228,1,67,64,M,10,50,64,
2024,230680416,202645453,1,31,28,M,10,50,28,
2024,214142169,188189823,0,104,NS,X,99,50,,
2024,230680430,202645464,1,40,37,F,10,50,37,
2024,230680451,202645483,0,104,NS,X,99,50,,
2024,230680464,202645496,1,17,14,M,10,50,14,
2024,230680465,202645496,2,19,16,M,10,50,16,
2024,230680349,202645388,1,41,38,F,10,50,38,
2024,237043651,208203589,1,18,15,M,20,50,15,
2024,237043672,208203610,0,104,NS,X,99,50,,
2024,230680447,202645479,0,104,NS,X,99,50,,
2024,230680346,202645385,1,44,41,M,10,50,41,
2024,230680355,202645393,1,65,62,M,10,50,62,
2024,230680356,202645393,2,40,37,M,10,50,37,
2024,230680357,202645393,3,33,30,M,10,50,30,
2024,230680367,202645404,0,104,NS,X,99,50,,
2024,230680385,202645422,0,104,NS,X,99,50,,
2024,230680398,202645433,0,104,NS,X,99,50,,
2024,237043688,208203627,0,104,NS,X,99,50,,
2024,237043585,208203527,0,104,NS,X,99,50,,
2024,230680393,202645431,0,104,NS,X,99,50,,
2024,218055149,191623386,1,45,42,M,10,50,42,
2024,230680406,202645442,0,104,NS,X,99,50,,
2024,230680413,202645450,1,32,29,M,10,50,29,
2024,230680429,202645463,0,104,NS,X,99,50,,
2024,237043620,208203560,1,41,38,F,10,50,38,
2024,237043693,208203630,1,12,09,M,10,50,09,
2024,230680350,202645389,1,66,63,M,10,50,63,
2024,237043709,208203646,1,33,30,M,10,50,30,
2024,230680378,202645416,0,104,NS,X,99,50,,
2024,237043723,208203658,1,21,18,M,10,50,18,
2024,218055154,191623390,1,44,41,F,10,50,41,
2024,237043652,208203590,0,104,NS,X,99,50,,
2024,237043836,208203773,1,45,42,F,10,50,42,
2024,230680411,202645448,1,21,18,M,10,50,18,
2024,237043844,208203780,1,27,24,M,10,50,24,
2024,237043667,208203605,1,35,32,M,10,50,32,
2024,237043683,208203621,1,50,47,F,10,50,47,
2024,237043684,208203621,2,30,27,F,10,50,27,
2024,237043706,208203643,0,104,NS,X,99,50,,
2024,215883972,189719243,1,65,62,M,98,50,62,
2024,237043815,208203751,0,104,NS,X,99,50,,
2024,230680459,202645491,0,104,NS,X,99,50,,
2024,237043825,208203761,1,43,40,M,10,50,40,
2024,237043830,208203766,0,104,NS,X,99,50,,
2024,215883979,189719248,1,51,48,M,10,50,48,
2024,218055159,191623395,1,62,59,F,10,50,59,
2024,215883927,189719200,0,104,NS,X,99,50,,
2024,237043691,208203625,1,18,15,M,10,50,15,
2024,237043861,208203796,0,104,NS,X,99,50,,
2024,237043873,208203808,0,104,NS,X,99,50,,
2024,237043718,208203655,1,44,41,M,10,50,41,
2024,237043728,208203665,0,104,NS,X,99,50,,
2024,237043736,208203673,1,55,52,M,10,50,52,
2024,237043738,208203675,1,69,66,F,10,50,66,
2024,237043743,208203680,1,54,51,M,10,50,51,
2024,237043748,208203685,1,35,32,M,10,50,32,
2024,237043711,208203648,1,52,49,M,10,50,49,
2024,218055162,191623399,1,48,45,M,10,50,45,
2024,214142178,188189831,1,52,49,M,10,50,49,
2024,214142188,188189840,1,34,31,F,10,50,31,
2024,237043966,208203895,0,104,NS,X,99,50,,
2024,237043746,208203683,1,63,60,M,10,50,60,
2024,218055202,191623436,1,18,15,M,10,50,15,
2024,215883980,189719249,1,21,18,M,10,50,18,
2024,237043750,208203687,0,104,NS,X,99,50,,
2024,237043753,208203690,0,104,NS,X,99,50,,
2024,237043759,208203696,1,20,17,M,10,50,17,
2024,237043777,208203714,1,35,32,M,10,50,32,
2024,237043752,208203689,1,41,38,F,10,50,38,
2024,237043756,208203693,0,104,NS,X,99,50,,
2024,237043762,208203699,1,34,31,M,10,50,31,
2024,218055210,191623444,1,44,41,M,10,50,41,
2024,237043782,208203719,0,104,NS,X,99,50,,
2024,237043912,208203845,1,78,75,M,10,50,75,
2024,218055216,191623450,1,46,43,M,10,50,43,
2024,237043928,208203860,1,38,35,F,10,50,35,
2024,237043929,208203860,2,39,36,M,10,50,36,
2024,237043936,208203867,0,104,NS,X,99,50,,
2024,237043943,208203873,1,33,30,M,10,50,30,
2024,237043796,208203732,1,46,43,M,10,50,43,
2024,237043804,208203740,1,20,17,M,10,50,17,
2024,215883991,189719260,1,23,20,F,10,50,20,
2024,237043781,208203718,0,104,NS,X,99,50,,
2024,218055221,191623455,1,35,32,F,10,50,32,
2024,215883995,189719264,1,42,39,M,10,50,39,
2024,214142196,188189848,1,24,21,F,10,50,21,
2024,214142201,188189853,0,104,NS,X,99,50,,
2024,215883998,189719267,0,104,NS,X,99,50,,
2024,215884007,189719275,1,45,42,M,10,50,42,
2024,219728665,193092567,1,56,53,M,10,50,53,
2024,219728675,193092577,1,52,49,M,10,50,49,
2024,215884014,189719282,0,104,NS,X,99,50,,
2024,219728682,193092584,1,20,17,M,10,50,17,
2024,215883969,189719240,1,64,61,M,10,50,61,
2024,215883976,189719246,1,46,43,M,10,50,43,
2024,215883977,189719246,2,46,43,F,10,50,43,
2024,219728703,193092601,1,39,36,F,10,50,36,
2024,219728712,193092608,1,37,34,M,20,50,34,
2024,215883982,189719251,1,47,44,M,10,50,44,
2024,219728725,193092621,1,41,38,M,10,50,38,
2024,221788162,194888043,1,19,16,F,10,50,16,
2024,221788163,194888043,2,41,38,F,10,50,38,
2024,221788164,194888043,3,38,35,F,10,50,35,
2024,221788165,194888043,4,41,38,M,10,50,38,
2024,215884008,189719276,0,104,NS,X,99,50,,
2024,215884039,189719305,1,40,37,M,10,50,37,
2024,215884040,189719305,2,48,45,M,10,50,45,
2024,215884041,189719305,3,39,36,M,10,50,36,
2024,215884042,189719305,4,36,33,M,10,50,33,
2024,219728732,193092629,1,39,36,M,10,50,36,
2024,215884015,189719283,0,104,NS,X,99,50,,
2024,219728741,193092637,1,25,22,F,10,50,22,
2024,214142150,188189804,1,43,40,F,10,50,40,
2024,215884025,189719292,1,27,24,M,10,50,24,
2024,221788013,194887903,1,62,59,F,10,50,59,
2024,221788024,194887912,1,25,22,M,10,50,22,
2024,221788025,194887912,2,44,41,M,10,50,41,
2024,218055148,191623385,1,27,24,F,10,50,24,
2024,221788032,194887918,1,39,36,F,10,50,36,
2024,228797517,201005793,1,43,40,M,10,50,40,
2024,218055155,191623392,0,104,NS,X,99,50,,
2024,221788045,194887932,1,28,25,M,10,50,25,
2024,215884035,189719301,1,40,37,F,10,50,37,
2024,218055160,191623397,0,104,NS,X,99,50,,
2024,218055170,191623406,1,34,31,M,20,50,31,
2024,221788054,194887941,1,40,37,F,10,50,37,
2024,218055179,191623413,1,64,61,M,10,50,61,
2024,218055165,191623401,0,104,NS,X,99,50,,
2024,218055175,191623410,0,104,NS,X,99,50,,
2024,221788063,194887950,1,60,57,M,10,50,57,
2024,221788072,194887961,1,22,19,M,10,50,19,
2024,221788073,194887961,2,22,19,M,10,50,19,
2024,218055185,191623419,1,20,17,M,10,50,17,
2024,221788091,194887976,1,27,24,M,10,50,24,
2024,221788101,194887985,1,24,21,M,10,50,21,
2024,218055192,191623426,0,104,NS,X,99,50,,
2024,221788109,194887992,1,63,60,M,10,50,60,
2024,218055205,191623439,0,104,NS,X,99,50,,
2024,214142218,188189865,1,28,25,F,10,50,25,
2024,221788117,194888000,1,45,42,M,10,50,42,
2024,218055211,191623445,0,104,NS,X,99,50,,
2024,221788124,194888007,1,22,19,F,10,50,19,
2024,221788057,194887944,1,45,42,M,20,50,42,
2024,218055219,191623453,1,40,37,F,10,50,37,
2024,219728688,193092587,1,38,35,M,10,50,35,
2024,218055224,191623458,1,15,12,F,10,50,12,
2024,223978242,196796344,1,40,37,F,10,50,37,
2024,218055228,191623462,0,104,NS,X,99,50,,
2024,219728696,193092596,1,37,34,F,10,50,34,
2024,218055232,191623466,1,48,45,M,10,50,45,
2024,218055237,191623471,0,104,NS,X,99,50,,
2024,218055239,191623473,1,33,30,M,10,50,30,
2024,221788077,194887963,1,39,36,M,10,50,36,
2024,218055254,191623477,0,104,NS,X,99,50,,
2024,223978255,196796357,1,43,40,M,10,50,40,
2024,221788141,194888023,1,62,59,M,10,50,59,
2024,221788087,194887972,1,50,47,F,10,50,47,
2024,218055226,191623460,1,53,50,M,10,50,50,
2024,221788095,194887980,1,45,42,M,10,50,42,
2024,223978269,196796370,1,45,42,M,10,50,42,
2024,218055261,191623484,1,25,22,M,10,50,22,
2024,218055262,191623484,2,25,22,M,10,50,22,
2024,218055230,191623464,1,38,35,M,10,50,35,
2024,221788111,194887994,1,46,43,M,10,50,43,
2024,218055233,191623467,0,104,NS,X,99,50,,
2024,228797314,201005618,0,104,NS,X,99,50,,
2024,214142231,188189878,1,47,44,M,10,50,44,
2024,228797362,201005660,1,28,25,M,20,50,25,
2024,219728718,193092615,0,104,NS,X,99,50,,
2024,221788138,194888020,0,104,NS,X,99,50,,
2024,219728731,193092628,0,104,NS,X,99,50,,
2024,228797393,201005687,1,50,47,F,10,50,47,
2024,219728738,193092635,0,104,NS,X,99,50,,
2024,223978238,196796340,1,23,20,F,10,50,20,
2024,214142185,188189836,1,22,19,M,10,50,19,
2024,223978241,196796343,1,46,43,M,10,50,43,
2024,219728746,193092642,1,42,39,F,10,50,39,
2024,228797442,201005730,1,29,26,M,10,50,26,
2024,228797478,201005759,1,48,45,M,10,50,45,
2024,219728678,193092580,0,104,NS,X,99,50,,
2024,223978260,196796361,1,66,63,M,10,50,63,
2024,219728754,193092650,1,36,33,M,10,50,33,
2024,219728764,193092658,0,104,NS,X,99,50,,
2024,219728726,193092623,1,24,21,M,10,50,21,
2024,228797495,201005773,1,40,37,M,10,50,37,
2024,228797512,201005789,1,31,28,F,10,50,28,
2024,219728730,193092627,1,44,41,M,10,50,41,
2024,228797530,201005805,1,41,38,M,10,50,38,
2024,228797560,201005834,1,45,42,M,10,50,42,
2024,214142193,188189845,1,39,36,M,10,50,36,
2024,228797527,201005802,1,62,59,M,10,50,59,
2024,228797546,201005819,1,70,67,M,10,50,67,
2024,228797562,201005837,1,18,15,F,10,50,15,
2024,228797577,201005849,1,40,37,F,10,50,37,
2024,219728736,193092633,0,104,NS,X,99,50,,
2024,219728745,193092641,0,104,NS,X,99,50,,
2024,215884055,189719317,1,23,20,M,10,50,20,
2024,214142219,188189866,1,29,26,M,20,50,26,
2024,228797432,201005723,1,23,20,M,10,50,20,
2024,219728752,193092648,0,104,NS,X,99,50,,
2024,228797451,201005737,1,37,34,M,10,50,34,
2024,237043786,208203723,1,48,45,M,10,50,45,
2024,228797505,201005781,1,37,34,F,10,50,34,
2024,219728766,193092660,0,104,NS,X,99,50,,
2024,219728789,193092682,0,104,NS,X,99,50,,
2024,230680576,202645601,1,34,31,M,10,50,31,
2024,219728796,193092688,1,30,27,M,20,50,27,
2024,230680426,202645461,1,46,43,M,10,50,43,
2024,214142233,188189880,1,41,38,F,10,50,38,
2024,214142237,188189884,0,104,NS,X,99,50,,
2024,214142224,188189871,1,17,14,M,10,50,14,
2024,228797511,201005787,1,50,47,M,10,50,47,
2024,219728802,193092693,1,29,26,F,20,50,26,
2024,228797528,201005803,1,34,31,M,10,50,31,
2024,219728748,193092644,1,38,35,M,10,50,35,
2024,237043788,208203725,1,34,31,M,10,50,31,
2024,219728753,193092649,1,38,35,M,10,50,35,
2024,219728755,193092649,2,27,24,F,10,50,24,
2024,228797564,201005838,1,42,39,F,10,50,39,
2024,219728765,193092659,0,104,NS,X,99,50,,
2024,228797583,201005858,1,32,29,F,10,50,29,
2024,221788160,194888041,1,34,31,M,10,50,31,
2024,221788170,194888049,0,104,NS,X,99,50,,
2024,214142222,188189869,1,37,34,F,10,50,34,
2024,228797599,201005870,1,18,15,M,10,50,15,
2024,221788176,194888053,1,72,69,F,10,50,69,
2024,237043795,208203731,1,17,14,M,10,50,14,
2024,221788187,194888064,0,104,NS,X,99,50,,
2024,214142229,188189876,1,38,35,F,10,50,35,
2024,228797463,201005750,1,43,40,M,10,50,40,
2024,237043803,208203739,1,22,19,M,20,50,19,
2024,230680466,202645497,1,38,35,F,10,50,35,
2024,230680472,202645503,1,19,16,M,10,50,16,
2024,221788209,194888086,0,104,NS,X,99,50,,
2024,230680479,202645510,1,31,28,M,10,50,28,
2024,214142235,188189882,1,35,32,M,10,50,32,
2024,237043811,208203747,1,75,72,M,10,50,72,
2024,221788221,194888096,0,104,NS,X,99,50,,
2024,221788137,194888019,1,50,47,M,10,50,47,
2024,237043820,208203756,1,39,36,M,10,50,36,
2024,228797642,201005913,1,29,26,M,10,50,26,
2024,221788193,194888070,1,20,17,F,10,50,17,
2024,221788204,194888081,1,40,37,F,10,50,37,
2024,221788213,194888090,1,32,29,M,20,50,29,
2024,221788214,194888090,2,31,28,M,20,50,28,
2024,221788215,194888090,3,43,40,M,20,50,40,
2024,223978295,196796393,0,104,NS,X,99,50,,
2024,230680545,202645570,1,28,25,M,10,50,25,
2024,221788223,194888099,1,33,30,F,10,50,30,
2024,237043985,208203913,1,35,32,M,10,50,32,
2024,214142244,188189890,1,55,52,M,10,50,52,
2024,214142245,188189890,2,63,60,M,10,50,60,
2024,230680488,202645518,1,42,39,M,10,50,39,
2024,230680496,202645524,1,64,61,M,10,50,61,
2024,230680505,202645533,1,63,60,M,10,50,60,
2024,230680513,202645541,1,63,60,M,10,50,60,
2024,230680518,202645546,1,31,28,M,10,50,28,
2024,237043989,208203917,1,64,61,F,10,50,61,
2024,237043802,208203737,1,36,33,M,10,50,33,
2024,221788236,194888109,0,104,NS,X,99,50,,
2024,215884066,189719327,1,37,34,M,10,50,34,
2024,221788244,194888116,1,32,29,M,10,50,29,
2024,237043810,208203746,1,74,71,M,10,50,71,
2024,237043950,208203880,1,17,14,F,10,50,14,
2024,237043951,208203880,2,18,15,M,10,50,15,
2024,221788147,194888029,0,104,NS,X,99,50,,
2024,221788156,194888038,1,23,20,F,10,50,20,
2024,221788157,194888038,2,24,21,F,10,50,21,
2024,221788166,194888044,0,104,NS,X,99,50,,
2024,221788175,194888052,0,104,NS,X,99,50,,
2024,237043956,208203885,1,23,20,M,10,50,20,
2024,221788184,194888061,0,104,NS,X,99,50,,
2024,237043959,208203888,1,35,32,M,20,50,32,
2024,237043960,208203888,2,24,21,M,20,50,21,
2024,221788195,194888071,1,31,28,F,10,50,28,
2024,237043981,208203909,1,19,16,M,10,50,16,
2024,237043994,208203921,1,43,40,M,98,50,40,
2024,223978271,196796373,1,37,34,M,10,50,34,
2024,223978272,196796373,2,36,33,F,10,50,33,
2024,237043833,208203769,1,50,47,F,10,50,47,
2024,221788216,194888091,1,51,48,M,98,50,48,
2024,237043839,208203775,1,32,29,F,10,50,29,
2024,228797509,201005784,1,29,26,M,10,50,26,
2024,210894869,185345938,1,25,22,M,30,20,22,
2024,212772235,186990088,1,36,33,M,30,20,33,
2024,212772237,186990090,0,104,NS,X,99,50,,
2024,212772244,186990096,1,17,14,M,30,20,14,
2024,212772245,186990096,2,16,13,M,30,20,13,
2024,212772274,186990119,1,44,41,M,30,20,41,
2024,214899543,188862533,1,48,45,M,30,20,45,
2024,214899669,188862644,1,32,29,M,30,10,29,
2024,216594468,190348013,1,67,64,M,30,20,64,
2024,216594703,190348229,0,104,NS,X,99,50,,
2024,218269965,191810231,1,30,27,M,30,20,27,
2024,218270453,191810687,1,40,37,M,30,20,37,
2024,218270854,191811036,1,45,42,M,30,20,42,
2024,220162727,193470572,1,59,56,F,30,20,56,
2024,220162811,193470644,1,36,33,F,30,20,33,
2024,220162823,193470656,1,38,35,M,10,20,35,
2024,220162948,193470765,0,104,NS,X,99,50,,
2024,220162909,193470727,1,59,56,F,30,20,56,
2024,222038884,195104591,0,104,NS,X,99,50,,
2024,222039028,195104732,1,29,26,F,30,20,26,
2024,222039049,195104746,1,38,35,F,30,20,35,
2024,222039057,195104752,1,43,40,M,30,20,40,
2024,223698803,196552117,1,21,18,M,30,20,18,
2024,223699382,196552659,1,29,26,M,30,20,26,
2024,225440285,198071794,1,37,34,M,30,20,34,
2024,225440442,198071942,0,104,NS,X,99,50,,
2024,225440911,198072382,1,49,46,F,30,20,46,
2024,225440912,198072382,2,31,28,F,30,20,28,
2024,225440913,198072382,3,46,43,M,30,20,43,
2024,227576284,199939381,1,29,26,M,30,20,26,
2024,227576287,199939384,1,22,19,F,30,20,19,
2024,227576296,199939392,1,22,19,F,30,20,19,
2024,229322670,201458269,1,49,46,M,30,20,46,
2024,229322671,201458269,2,46,43,F,10,20,43,
2024,231151652,203059316,1,23,20,F,30,20,20,
2024,231151653,203059316,2,30,27,F,30,20,27,
2024,231151668,203059331,1,57,54,F,30,20,54,
2024,231151683,203059344,1,49,46,F,30,20,46,
2024,211760838,186104783,1,47,44,M,40,20,44,
2024,211760873,186104817,1,69,66,M,40,40,66,
2024,237048241,208207694,0,104,NS,X,99,50,,
2024,237048252,208207705,1,45,42,M,10,20,42,
2024,211760965,186104899,1,45,42,F,10,20,42,
2024,237048576,208207988,0,104,NS,X,99,50,,
2024,211761025,186104957,1,51,48,M,98,20,48,
2024,237048605,208208014,1,45,42,M,98,20,42,
2024,237048606,208208014,2,34,31,M,98,20,31,
2024,237048607,208208014,3,42,39,M,98,20,39,
2024,237048608,208208014,4,46,43,M,10,20,43,
2024,211761122,186105046,1,20,17,F,10,20,17,
2024,211761182,186105096,0,104,NS,X,99,50,,
2024,211760769,186104720,1,52,49,M,10,20,49,
2024,218057279,191625267,1,61,58,M,10,20,58,
2024,214143690,188191219,1,45,42,M,98,20,42,
2024,214143730,188191261,1,34,31,M,98,20,31,
2024,211760956,186104890,0,104,NS,X,99,50,,
2024,237048632,208208034,1,103,00,F,10,20,,
2024,221790026,194889684,0,104,NS,X,99,50,,
2024,211760995,186104927,1,58,55,F,10,20,55,
2024,211761038,186104968,1,43,40,M,98,40,40,
2024,211761086,186105011,1,64,61,M,98,20,61,
2024,215885577,189720717,1,26,23,F,10,20,23,
2024,214143786,188191314,1,61,58,M,10,20,58,
2024,215885589,189720729,1,35,32,M,10,20,32,
2024,211761148,186105067,1,56,53,M,10,20,53,
2024,237048257,208207710,1,41,38,M,10,20,38,
2024,237048265,208207718,0,104,NS,X,99,50,,
2024,211761299,186105207,1,44,41,M,10,20,41,
2024,215885598,189720734,0,104,NS,X,99,50,,
2024,211760822,186104768,1,82,79,M,10,20,79,
2024,214143844,188191368,1,26,23,F,10,20,23,
2024,214143845,188191368,2,30,27,M,10,20,27,
2024,218057332,191625312,1,33,30,M,10,20,30,
2024,211760865,186104808,1,35,32,F,98,40,32,
2024,211760909,186104847,1,69,66,M,10,20,66,
2024,215885533,189720679,1,48,45,F,10,40,45,
2024,214143715,188191248,1,62,59,M,10,20,59,
2024,211760959,186104893,1,35,32,M,10,20,32,
2024,237048300,208207751,1,29,26,F,10,20,26,
2024,211761053,186104982,1,54,51,F,10,20,51,
2024,237048311,208207761,1,53,50,M,10,20,50,
2024,218057358,191625336,0,104,NS,X,99,50,,
2024,211761163,186105079,0,104,NS,X,99,50,,
2024,221790059,194889710,1,20,17,M,10,20,17,
2024,214143808,188191333,1,53,50,M,10,20,50,
2024,211761261,186105172,0,104,NS,X,99,50,,
2024,237048327,208207772,1,53,50,M,10,20,50,
2024,237048328,208207772,2,43,40,M,10,20,40,
2024,237048293,208207742,0,104,NS,X,99,50,,
2024,211760954,186104885,0,104,NS,X,99,50,,
2024,211760994,186104925,1,39,36,F,98,20,36,
2024,237048304,208207754,1,49,46,F,10,20,46,
2024,214143762,188191290,1,52,49,F,10,20,49,
2024,225640464,198246790,1,19,16,M,10,20,16,
2024,214143773,188191301,1,69,66,M,10,20,66,
2024,214143814,188191338,1,38,35,M,20,20,35,
2024,211761315,186105223,1,62,59,M,10,40,59,
2024,214143843,188191367,1,30,27,F,98,20,27,
2024,237048342,208207785,1,44,41,M,10,40,41,
2024,211761363,186105272,0,104,NS,X,99,50,,
2024,214143889,188191405,1,48,45,M,10,20,45,
2024,211761008,186104939,1,63,60,M,10,20,60,
2024,214143904,188191420,1,46,43,M,10,20,43,
2024,214143944,188191458,1,20,17,M,10,20,17,
2024,211761102,186105026,0,104,NS,X,99,50,,
2024,211761155,186105072,1,49,46,M,10,20,46,
2024,214143816,188191341,1,54,51,M,10,20,51,
2024,214143855,188191378,1,29,26,M,10,20,26,
2024,214143909,188191425,1,34,31,M,10,20,31,
2024,211761284,186105194,0,104,NS,X,99,50,,
2024,211761317,186105224,1,40,37,M,10,20,37,
2024,230683483,202648255,1,67,64,M,10,20,64,
2024,214143969,188191482,1,29,26,M,10,20,26,
2024,214144001,188191508,1,68,65,F,98,40,65,
2024,214144002,188191508,2,44,41,M,98,20,41,
2024,214144003,188191508,3,42,39,M,98,20,39,
2024,214144045,188191549,0,104,NS,X,99,50,,
2024,211761046,186104974,1,34,31,F,20,20,31,
2024,211761091,186105015,1,21,18,F,10,20,18,
2024,211761092,186105015,2,23,20,M,10,20,20,
2024,214144115,188191609,1,57,54,F,10,20,54,
2024,237048352,208207795,1,22,19,M,10,20,19,
2024,214143975,188191487,1,51,48,F,98,40,48,
2024,214143873,188191391,0,104,NS,X,99,50,,
2024,211761266,186105180,0,104,NS,X,99,50,,
2024,214143882,188191399,1,39,36,F,10,20,36,
2024,211761149,186105068,0,104,NS,X,99,50,,
2024,211761197,186105111,1,47,44,M,10,20,44,
2024,214143899,188191415,1,56,53,M,98,20,53,
2024,223980635,196798382,1,37,34,F,10,20,34,
2024,211761327,186105238,1,38,35,F,98,20,35,
2024,214144046,188191550,1,27,24,F,10,20,24,
2024,211761392,186105296,1,69,66,M,10,20,66,
2024,237048388,208207827,1,34,31,M,10,40,31,
2024,237048389,208207827,2,34,31,M,98,20,31,
2024,211761024,186104955,1,32,29,M,98,20,29,
2024,214143900,188191416,1,45,42,M,10,20,42,
2024,214143912,188191428,1,23,20,M,10,20,20,
2024,237048404,208207841,0,104,NS,X,99,50,,
2024,214143949,188191463,1,26,23,F,98,20,23,
2024,211761485,186105386,1,33,30,F,10,20,30,
2024,211761486,186105386,2,39,36,M,98,20,36,
2024,214143946,188191460,0,104,NS,X,99,50,,
2024,214143972,188191484,1,38,35,M,10,20,35,
2024,211761069,186104999,1,18,15,M,10,20,15,
2024,214144018,188191526,0,104,NS,X,99,50,,
2024,219730081,193093849,0,104,NS,X,99,50,,
2024,237048357,208207800,1,31,28,F,10,20,28,
2024,237048358,208207800,2,44,41,F,10,20,41,
2024,237048359,208207800,3,42,39,M,10,40,39,
2024,237048360,208207800,4,63,60,M,10,20,60,
2024,218057276,191625264,1,36,33,M,10,20,33,
2024,215885552,189720697,1,25,22,M,98,20,22,
2024,214143933,188191447,1,33,30,M,10,20,30,
2024,228801764,201009617,1,48,45,M,10,20,45,
2024,221790127,194889770,1,38,35,F,10,20,35,
2024,221790128,194889770,2,50,47,F,10,20,47,
2024,221790129,194889770,3,70,67,M,98,20,67,
2024,221790130,194889770,4,42,39,M,10,20,39,
2024,221790131,194889770,5,34,31,M,10,20,31,
2024,214143976,188191488,1,21,18,M,10,40,18,
2024,211761186,186105100,0,104,NS,X,99,50,,
2024,214143996,188191507,0,104,NS,X,99,50,,
2024,214144017,188191525,1,56,53,F,10,20,53,
2024,214144050,188191554,1,32,29,F,10,20,29,
2024,211761259,186105170,1,44,41,M,10,20,41,
2024,214144067,188191568,1,20,17,M,10,20,17,
2024,237048371,208207811,0,104,NS,X,99,50,,
2024,219730116,193093875,1,48,45,F,10,20,45,
2024,214143925,188191440,1,59,56,U,10,40,56,
2024,214143926,188191440,2,57,54,F,10,20,54,
2024,237048387,208207826,0,104,NS,X,99,50,,
2024,214143973,188191485,1,77,74,M,10,40,74,
2024,214143989,188191500,0,104,NS,X,99,50,,
2024,214144036,188191542,1,62,59,M,10,20,59,
2024,237048402,208207839,1,31,28,M,10,20,28,
2024,214144022,188191530,1,45,42,M,10,20,42,
2024,214144023,188191530,2,35,32,M,10,20,32,
2024,214144024,188191530,3,35,32,F,10,20,32,
2024,237048415,208207852,0,104,NS,X,99,50,,
2024,215885571,189720712,1,28,25,M,10,40,25,
2024,215885572,189720712,2,23,20,M,10,40,20,
2024,211761464,186105367,0,104,NS,X,99,50,,
2024,237048436,208207872,1,58,55,M,10,20,55,
2024,237048454,208207887,1,32,29,F,10,20,29,
2024,214143956,188191470,1,21,18,M,10,20,18,
2024,214143954,188191468,1,46,43,M,98,20,43,
2024,214143986,188191497,1,39,36,M,10,20,36,
2024,211761499,186105399,1,58,55,M,10,20,55,
2024,211761500,186105399,2,49,46,F,10,20,46,
2024,214144020,188191527,1,44,41,F,10,20,41,
2024,214144039,188191544,1,33,30,M,10,40,30,
2024,214144077,188191577,1,53,50,M,98,20,50,
2024,214144078,188191577,2,48,45,F,10,20,45,
2024,214144079,188191577,3,29,26,M,98,40,26,
2024,237048426,208207863,1,31,28,M,98,40,28,
2024,214144121,188191615,1,44,41,M,10,20,41,
2024,214144075,188191575,1,34,31,F,10,20,31,
2024,211761215,186105126,0,104,NS,X,99,50,,
