yearly_agency_id,agency_id,data_year,ori,legacy_ori,covered_by_legacy_ori,direct_contributor_flag,dormant_flag,dormant_year,reporting_type,ucr_agency_name,ncic_agency_name,pub_agency_name,pub_agency_unit,agency_status,state_id,state_name,state_abbr,state_postal_abbr,division_code,division_name,region_code,region_name,region_desc,agency_type_name,population,submitting_agency_id,sai,submitting_agency_name,suburban_area_flag,population_group_id,population_group_code,population_group_desc,parent_pop_group_code,parent_pop_group_desc,mip_flag,pop_sort_order,summary_rape_def,pe_reported_flag,male_officer,male_civilian,male_officer+male_civilian,female_officer,female_civilian,female_officer+female_civilian,officer_rate,employee_rate,nibrs_cert_date,nibrs_start_date,nibrs_leoka_start_date,nibrs_ct_start_date,nibrs_multi_bias_start_date,nibrs_off_eth_start_date,covered_flag,county_name,msa_name,publishable_flag,participated,nibrs_participated
205192022,20519,2022,VT0040700,VT0040700,,N,N,,I,SHELBURNE,SHELBURNE PD,Shelburne,,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,City,7903,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,8,2,10,1,5,6,1.1,2.0,1993-01-01,2001-01-01,2005-09-01,2012-10-01,2017-01-01,2017-01-01,N,CHITTENDEN,"Burlington-South Burlington, VT",Y,Y,Y
205202022,20520,2022,VT0040800,VT0040800,,N,N,,I,RICHMOND,RICHMOND PD,Richmond,,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,City,4110,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,2,0,2,1,0,1,0.7,0.7,1993-01-01,1999-01-01,2005-11-01,2012-10-01,2017-01-01,2017-01-01,N,CHITTENDEN,"Burlington-South Burlington, VT",Y,Y,Y
205212022,20521,2022,VT0041000,VT0041000,,N,N,,I,WILLISTON,WILLISTON PD,Williston,,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,City,10067,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,14,1,15,3,3,6,1.7,2.1,1993-01-01,1998-01-01,2005-09-01,2012-10-01,2017-03-01,2017-03-01,N,CHITTENDEN,"Burlington-South Burlington, VT",Y,Y,Y
205222022,20522,2022,VT0041100,VT0041100,,N,N,,I,UNIVERSITY OF VERMONT,UNIVERSITY OF VERMONT PD,University of Vermont,,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,University or College,0,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,13,7,20,1,6,7,0,0,1993-01-01,1994-01-01,1994-01-01,2012-11-01,,,N,CHITTENDEN,"Burlington-South Burlington, VT",Y,Y,Y
205232022,20523,2022,VT0041200,VT0041200,,N,N,,I,HINESBURG,HINESBURG POLICE DEPARTMENT,Hinesburg,,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,City,4699,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,4,0,4,0,0,0,0.9,0.9,1993-01-01,2004-01-01,2005-09-01,2012-10-01,2017-04-01,2017-04-01,N,CHITTENDEN,"Burlington-South Burlington, VT",Y,Y,Y
205242022,20524,2022,VT0050000,VT0050000,,N,N,,I,ESSEX,ESSEX CO SO GUILDHALL,Essex,,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,County,5925,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,4,0,4,1,0,1,0.8,0.8,1993-01-01,2011-01-01,2012-04-01,2012-10-01,2017-02-01,2017-02-01,N,ESSEX,Not Specified,Y,Y,Y
205252022,20525,2022,VT0050300,VT0050300,VT0050000,N,N,,I,CANAAN,CANAAN POLICE DEPARTMENT,Canaan ,,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,City,894,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,1993-01-01,2008-04-01,2008-03-01,2013-02-01,2017-02-01,2017-02-01,Y,ESSEX,Not Specified,N,Y,N
205262022,20526,2022,VT0050500,VT0050500,VT0050000,N,N,,I,BRIGHTON,BRIGHTON POLICE DEPARTMENT,Brighton,,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,City,1205,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,1993-01-01,2008-07-01,2009-01-01,2013-02-01,2017-02-01,2017-02-01,Y,ESSEX,Not Specified,N,Y,N
205272022,20527,2022,VT0060000,VT0060000,,N,N,,I,FRANKLIN,FRANKLIN CO SO ST ALBANS,Franklin,,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,County,0,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,Y,17,0,17,2,1,3,0,0,1993-01-01,2003-01-01,2003-01-01,2012-10-01,,,N,FRANKLIN,"Burlington-South Burlington, VT",Y,Y,Y
205282022,20528,2022,VT0060100,VT0060100,,N,N,,I,ST. ALBANS,ST ALBANS PD,St. Albans,,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,City,7022,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,18,4,22,1,7,8,2.7,4.3,1993-01-01,1998-01-01,1998-01-01,2012-10-01,,,N,FRANKLIN,"Burlington-South Burlington, VT",Y,Y,Y
205302022,20530,2022,VT0060300,VT0060300,,N,N,,I,SWANTON,SWANTON PD,Swanton,,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,City,6813,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,8,0,8,0,0,0,1.2,1.2,1993-01-01,2004-01-01,2005-09-01,2012-10-01,2017-02-01,2017-02-01,N,FRANKLIN,"Burlington-South Burlington, VT",Y,Y,Y
205322022,20532,2022,VT0070000,VT0070000,,N,N,,I,GRAND ISLE,GRAND ISLE CO SO NORTH HERO,Grand Isle,,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,County,7548,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,Y,5,0,5,0,2,2,0.7,0.9,1993-01-01,2004-01-01,2005-09-01,2012-10-01,2017-01-01,2017-01-01,N,GRAND ISLE,"Burlington-South Burlington, VT",Y,Y,Y
205332022,20533,2022,VT0080000,VT0080000,,N,N,,I,LAMOILLE,LAMOILLE CO SO,Lamoille,,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,County,15306,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,11,9,20,0,5,5,0.7,1.6,1993-01-01,1998-01-01,1998-01-01,2012-10-01,,,N,LAMOILLE,Not Specified,Y,Y,Y
205342022,20534,2022,VT0080100,VT0080100,,N,N,,I,MORRISTOWN,MORRISTOWN PD MORRISVILLE,Morristown,,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,City,5610,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,12,0,12,0,0,0,2.1,2.1,1993-01-01,1998-01-01,1998-01-01,2012-10-01,,,N,LAMOILLE,Not Specified,Y,Y,Y
205352022,20535,2022,VT0080200,VT0080200,,N,N,,I,STOWE,STOWE PD,Stowe,,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,City,5359,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,10,0,10,2,0,2,2.2,2.2,1993-01-01,1998-01-01,1998-01-01,2012-10-01,,,N,LAMOILLE,Not Specified,Y,Y,Y
205362022,20536,2022,VT0090000,VT0090000,,N,N,,I,ORANGE,ORANGE CO SO CHELSEA,Orange,,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,County,23093,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,10,0,10,2,4,6,0.5,0.7,1993-01-01,2003-01-01,2005-11-01,2012-10-01,2017-03-01,2017-03-01,N,ORANGE,Not Specified,Y,Y,Y
205382022,20538,2022,VT0090200,VT0090200,,N,N,,I,BRADFORD,BRADFORD PD,Bradford,,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,City,2822,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,2,0,2,0,0,0,0.7,0.7,1993-01-01,2005-12-01,2006-02-01,2012-10-01,2017-01-01,2017-01-01,N,ORANGE,Not Specified,Y,Y,Y
205392022,20539,2022,VT0090400,VT0090400,,N,N,,I,THETFORD,THETFORD POLICE DEPARTMENT,Thetford,,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,City,2826,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,2,0,2,0,0,0,0.7,0.7,1993-01-01,2001-01-01,2007-04-01,2012-10-01,2017-06-01,2017-06-01,N,ORANGE,Not Specified,Y,Y,Y
205402022,20540,2022,VT0100000,VT0100000,,N,N,,I,ORLEANS,ORLEANS CO SO NEWPORT,Orleans,,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,County,0,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,12,4,16,2,2,4,0,0,1993-01-01,2001-08-01,2005-11-01,2012-10-01,2017-10-01,2017-10-01,N,ORLEANS,Not Specified,Y,Y,Y
205412022,20541,2022,VT0100100,VT0100100,,N,N,,I,NEWPORT,NEWPORT PD,Newport,,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,City,4433,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,13,3,16,0,2,2,2.9,4.1,1993-01-01,1998-01-01,2005-09-01,2012-10-01,2017-03-01,2017-03-01,N,ORLEANS,Not Specified,Y,Y,Y
205422022,20542,2022,VT0110000,VT0110000,,N,N,,I,RUTLAND,RUTLAND COUNTY SHERIFFS DEPARTMENT,Rutland,,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,County,0,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,12,1,13,5,4,9,0,0,1993-01-01,1998-01-01,1998-01-01,2012-10-01,,,N,RUTLAND,Not Specified,Y,Y,Y
205432022,20543,2022,VT0110100,VT0110100,,N,N,,I,BRANDON,BRANDON PD,Brandon,,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,City,4112,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,5,0,5,0,1,1,1.2,1.5,1993-01-01,1998-01-01,1998-01-01,2012-10-01,,,N,RUTLAND,Not Specified,Y,Y,Y
205442022,20544,2022,VT0110200,VT0110200,,N,N,,I,RUTLAND,RUTLAND PD,Rutland,,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,City,15858,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,25,8,33,2,5,7,1.7,2.5,1993-01-01,1993-12-01,2005-09-01,2012-10-01,2017-02-01,2017-02-01,N,RUTLAND,Not Specified,Y,Y,Y
205452022,20545,2022,VT0110300,VT0110300,,N,N,,I,CASTLETON,CASTLETON PD,Castleton,,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,City,4599,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,N,,,,,,,,,1993-01-01,1999-01-01,2005-09-01,2012-11-01,2017-04-01,2017-04-01,N,RUTLAND,Not Specified,Y,Y,Y
205462022,20546,2022,VT0110400,VT0110400,,N,N,,I,FAIR HAVEN,FAIR HAVEN PD,Fair Haven,,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,City,2726,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,3,0,3,1,0,1,1.5,1.5,1993-01-01,1999-01-01,2005-09-01,2012-10-01,2017-02-01,2017-02-01,N,RUTLAND,Not Specified,Y,Y,Y
205492022,20549,2022,VT0110700,VT0110700,,N,N,,I,RUTLAND TOWN,RUTLAND TOWN POLICE DEPARTMENT,Rutland Town,,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,City,3929,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,3,0,3,1,1,2,1.0,1.3,1993-01-01,2008-07-01,2012-03-01,2012-10-01,2017-02-01,2017-02-01,N,RUTLAND,Not Specified,Y,Y,Y
205512022,20551,2022,VT0120000,VT0120000,,N,N,,I,WASHINGTON,WASHINGTON CO SO MONTPELIER,Washington,,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,County,0,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,6,0,6,1,2,3,0,0,1993-01-01,2001-01-01,2005-09-01,2012-10-01,2018-01-01,2018-01-01,N,WASHINGTON,Not Specified,Y,Y,Y
205522022,20552,2022,VT0120100,VT0120100,,N,N,,I,BARRE,BARRE PD,Barre,,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,City,8447,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,16,1,17,3,6,9,2.2,3.1,1993-01-01,2001-01-01,2005-09-01,2012-10-01,2017-04-01,2017-04-01,N,WASHINGTON,Not Specified,Y,Y,Y
205532022,20553,2022,VT0120200,VT0120200,,N,N,,I,MONTPELIER,MONTPELIER PD,Montpelier,,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,City,7995,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,11,1,12,2,7,9,1.6,2.6,1993-01-01,2004-01-01,2004-01-01,2012-11-01,,,N,WASHINGTON,Not Specified,Y,Y,Y
205542022,20554,2022,VT0120300,VT0120300,,N,N,,I,NORTHFIELD,NORTHFIELD PD,Northfield,,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,City,6291,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,5,0,5,2,1,3,1.1,1.3,1993-01-01,1999-01-01,2005-09-01,2012-10-01,2017-02-01,2017-02-01,N,WASHINGTON,Not Specified,Y,Y,Y
205562022,20556,2022,VT0120500,VT0120500,,N,N,,I,BARRE TOWN,BARRE TOWN PD,Barre Town,,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,City,7970,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,7,0,7,0,1,1,0.9,1.0,1993-01-01,2000-10-01,2000-10-01,2012-10-01,,,N,WASHINGTON,Not Specified,Y,Y,Y
205572022,20557,2022,VT0120600,VT0120600,,N,N,,I,BERLIN,BERLIN POLICE DEPARTMENT,Berlin,,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,City,2936,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,10,0,10,0,1,1,3.4,3.7,1993-01-01,2004-01-01,2005-09-01,2012-10-01,2017-08-01,2017-08-01,N,WASHINGTON,Not Specified,Y,Y,Y
